RFY-PADD,RFY-PAD-Sub,RFY-PAD-District,RFY_ID,RFY_BPCD,Crude_API,NG_Yield_PAD,GSL_Yield_PAD,DSL_Yield_PAD,RESID_Yield_PAD,WTI_Price,WTI_Diff,WTI_Acq_Cost,Brent_Price,Brent_Diff,BPD_DENS_SPECF,SPECF_RFY_CRCK
PAD-1,PAD-1B,PAD-1-2,RFY-085,11000,32.24666666666667,3.2416666666666667,36.68333333333334,27.78333333333333,31.44166666666667,93.25833333333333,2.8816666666666606,96.13999999999999,99.02333333333333,-1.0391666666666595,0.32619139048598794,9.704540978576224
PAD-2,PAD-2,PAD-2-1,RFY-086,180000,31.779999999999998,8.033333333333333,52.662121212121214,33.525,11.55,93.25833333333333,-11.549166666666665,81.70916666666666,99.02333333333333,-5.992499999999978,4.40033325191007,33.73321437717322
PAD-3,PAD-3,PAD-3-2,RFY-087,607000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,12.768495780683162,24.97773167855259
PAD-3,PAD-3,PAD-3-2,RFY-088,585000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,12.166897753157384,24.978796164865777
PAD-3,PAD-3,PAD-3-2,RFY-089,560500,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,11.96861728457841,24.982105049849455
PAD-3,PAD-3,PAD-3-2,RFY-090,369024,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,7.914864245919563,24.98000741047471
PAD-3,PAD-3,PAD-3-2,RFY-091,335000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,7.0468634044956495,24.97773167855259
PAD-3,PAD-3,PAD-3-2,RFY-092,318000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,6.798283703696446,24.98222516677108
PAD-3,PAD-3,PAD-3-2,RFY-093,290000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,5.438653749053851,24.96658094647437
PAD-3,PAD-3,PAD-3-2,RFY-094,265000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,4.969804287928519,24.96658094647437
PAD-3,PAD-3,PAD-3-2,RFY-095,265000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,5.439837664147853,24.978519318062304
PAD-3,PAD-3,PAD-3-2,RFY-096,263776,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,5.708203686264847,24.984015662148412
PAD-3,PAD-3,PAD-3-2,RFY-097,225500,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,4.743485664817221,24.97773167855259
PAD-3,PAD-3,PAD-3-2,RFY-098,225000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,4.6795760589066875,24.978796164865777
PAD-3,PAD-3,PAD-3-2,RFY-099,205000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,4.436270758841949,24.98401566214841
PAD-3,PAD-3,PAD-3-2,RFY-100,195000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,4.256765254620331,24.898032656652028
PAD-3,PAD-3,PAD-3-2,RFY-102,146000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,3.1922382604200417,24.905359662375936
PAD-3,PAD-3,PAD-3-2,RFY-103,131000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,2.398757601027173,24.89326735538549
PAD-3,PAD-3,PAD-3-2,RFY-104,112229,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,2.4043359847948014,24.98259248932188
PAD-3,PAD-3,PAD-3-2,RFY-105,89000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,1.7250498599014226,24.968723683279983
PAD-3,PAD-3,PAD-3-2,RFY-107,75000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,1.780142477682003,24.978020985709165
PAD-3,PAD-3,PAD-3-2,RFY-108,73500,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,1.378417415708476,24.96658094647437
PAD-3,PAD-3,PAD-3-2,RFY-109,73000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,1.5262330525338321,24.93758278796568
PAD-3,PAD-3,PAD-3-2,RFY-110,60000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,1.125238706700797,24.96658094647437
PAD-3,PAD-3,PAD-3-2,RFY-111,42500,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,0.7970440839130645,24.96658094647437
PAD-3,PAD-3,PAD-3-2,RFY-112,35000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,0.7531038255693808,24.983023274785303
PAD-3,PAD-3,PAD-3-2,RFY-113,25000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,0.5410086291270668,24.98401566214841
PAD-3,PAD-3,PAD-3-2,RFY-114,20000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,0.41324149746407207,24.974346375955122
PAD-3,PAD-3,PAD-3-2,RFY-115,13000,30.802500000000006,9.858333333333333,46.208333333333336,39.26,10.775000000000002,93.25833333333333,-2.3616666666666646,90.89666666666666,99.02333333333333,-3.7808333333333195,0.2671408765492388,24.976882092101306
PAD-4,PAD-4,PAD-4,RFY-116,63000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,1.2833298151702899,35.932603796825234
PAD-4,PAD-4,PAD-4,RFY-118,39330,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.7994847449169651,35.932709867183014
PAD-4,PAD-4,PAD-4,RFY-119,31664,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.6421080584556728,35.932671459963615
PAD-4,PAD-4,PAD-4,RFY-120,15000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.30491409035734746,35.932709867183014
PAD-5,PAD-5,PAD-5,RFY-121,242000,28.221666666666668,7.2333333333333325,47.35833333333334,39.68030303030304,13.150000000000002,93.25833333333333,2.7041666666666657,95.96249999999999,99.02333333333333,-4.380833333333328,2.76623703460031,22.43207292403501
PAD-5,PAD-5,PAD-5,RFY-122,145000,28.221666666666668,7.2333333333333325,47.35833333333334,39.68030303030304,13.150000000000002,93.25833333333333,2.7041666666666657,95.96249999999999,99.02333333333333,-4.380833333333328,1.6929579245376773,22.430999362701968
PAD-5,PAD-5,PAD-5,RFY-123,119000,28.221666666666668,7.2333333333333325,47.35833333333334,39.68030303030304,13.150000000000002,93.25833333333333,2.7041666666666657,95.96249999999999,99.02333333333333,-4.380833333333328,1.3893930553102316,22.430999362701968
PAD-5,PAD-5,PAD-5,RFY-124,105000,28.221666666666668,7.2333333333333325,47.35833333333334,39.68030303030304,13.150000000000002,93.25833333333333,2.7041666666666657,95.96249999999999,99.02333333333333,-4.380833333333328,1.2116070646932413,22.431673750009125
PAD-5,PAD-5,PAD-5,RFY-125,40700,28.221666666666668,7.2333333333333325,47.35833333333334,39.68030303030304,13.150000000000002,93.25833333333333,2.7041666666666657,95.96249999999999,99.02333333333333,-4.380833333333328,0.49922379477646694,22.426433362549986
PAD-1,PAD-1C,PAD-1-2,RFY-126,22300,32.24666666666667,3.2416666666666667,36.68333333333334,27.78333333333333,31.44166666666667,93.25833333333333,2.8816666666666606,96.13999999999999,99.02333333333333,-1.0391666666666595,0.6738127733115289,9.695585728636473
PAD-4,PAD-4,PAD-4,RFY-128,75000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,1.734421268066721,35.94662072299917
PAD-4,PAD-4,PAD-4,RFY-129,48000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,1.1882303539984944,35.95148800917174
PAD-4,PAD-4,PAD-4,RFY-130,24500,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.5269887541194678,35.94948447731568
PAD-4,PAD-4,PAD-4,RFY-131,18000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.36387365441424413,35.955895753190546
PAD-4,PAD-4,PAD-4,RFY-132,3000,33.37916666666667,5.858333333333333,47.1,38.391666666666666,12.466666666666667,93.25833333333333,-14.004999999999995,79.25333333333333,99.02333333333333,-14.114166666666662,0.06265813961236982,35.93583117810571
PAD-3,PAD-3,PAD-3-3,RFY-001,87500,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.8921205214963353,26.036326625229794
PAD-3,PAD-3,PAD-3-3,RFY-002,48000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.134969006670798,26.035122789042973
PAD-3,PAD-3,PAD-3-3,RFY-003,4100,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.08897834721902642,26.036580500571432
PAD-3,PAD-3,PAD-3-4,RFY-009,83000,32.00833333333333,3.624999999999999,32.55833333333333,36.34166666666667,28.41666666666667,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.9083131209266169,19.536421123513946
PAD-3,PAD-3,PAD-3-4,RFY-010,7500,32.00833333333333,3.624999999999999,32.55833333333333,36.34166666666667,28.41666666666667,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.17076143880902261,19.535425279112623
PAD-5,PAD-5,PAD-5,RFY-011,363000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,6.615212706376374,21.84014627330086
PAD-5,PAD-5,PAD-5,RFY-012,269000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,4.889662390153559,21.83997849509732
PAD-5,PAD-5,PAD-5,RFY-013,245271,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,3.9459749886297093,21.868467045173208
PAD-5,PAD-5,PAD-5,RFY-014,161000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,2.6120428512678533,21.8663042883256
PAD-5,PAD-5,PAD-5,RFY-015,160000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,2.9098267927242376,21.839827979722457
PAD-5,PAD-5,PAD-5,RFY-016,156400,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,2.537413055517343,21.8663042883256
PAD-5,PAD-5,PAD-5,RFY-017,145000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,2.3494905293214177,21.86756604132802
PAD-5,PAD-5,PAD-5,RFY-018,139000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,2.5744166538846196,21.834130419217704
PAD-5,PAD-5,PAD-5,RFY-019,120200,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,1.9379813601271083,21.86958903812146
PAD-5,PAD-5,PAD-5,RFY-020,85000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,1.543052009105663,21.842706586796318
PAD-5,PAD-5,PAD-5,RFY-021,26000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.47757350201055726,21.82989406195108
PAD-5,PAD-5,PAD-5,RFY-022,15000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.27552317423685996,21.82989406195108
PAD-5,PAD-5,PAD-5,RFY-023,9500,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.15935182640518483,21.846089050489432
PAD-5,PAD-5,PAD-5,RFY-024,8500,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.15571243981468638,21.839351943804953
PAD-5,PAD-5,PAD-5,RFY-025,6300,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.11436738420430209,21.842706586796318
PAD-4,PAD-4,PAD-4,RFY-026,67000,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,1.6938221175353105,31.815266270860853
PAD-4,PAD-4,PAD-4,RFY-027,36000,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,0.910113376586137,31.815266270860853
PAD-1,PAD-1B,PAD-1-1,RFY-028,182200,34.223333333333336,7.25,47.891666666666666,38.03333333333334,11.608333333333334,48.68833333333333,2.093333333333341,50.78166666666667,52.35333333333333,-0.07666666666666799,9.12562434883215,21.372403377024604
PAD-2,PAD-2,PAD-2-1,RFY-030,356000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,9.177331867502906,29.453778081462374
PAD-2,PAD-2,PAD-2-1,RFY-031,253000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,6.630923778617126,29.471335070261127
PAD-2,PAD-2,PAD-2-1,RFY-032,238600,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,6.0754635193661635,29.472575787230866
PAD-2,PAD-2,PAD-2-1,RFY-033,179265,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,4.548183508728295,29.474153742333975
PAD-2,PAD-2,PAD-2-1,RFY-034,435000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,11.146697892786118,29.479562482898586
PAD-2,PAD-2,PAD-2-1,RFY-035,28800,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,0.741913624257685,29.468944418590166
PAD-2,PAD-2,PAD-2-3,RFY-036,162000,37.340833333333336,5.641666666666667,49.69000000000001,42.06666666666666,7.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,3.775374381573696,31.454111732570354
PAD-2,PAD-2,PAD-2-3,RFY-037,132000,37.340833333333336,5.641666666666667,49.69000000000001,42.06666666666666,7.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,3.113721069465974,31.4707218421426
PAD-2,PAD-2,PAD-2-3,RFY-038,109800,37.340833333333336,5.641666666666667,49.69000000000001,42.06666666666666,7.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,2.525371409256354,31.447139458128017
PAD-2,PAD-2,PAD-2-1,RFY-039,291000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,8.035976961864577,29.523485217432988
PAD-3,PAD-3,PAD-3-3,RFY-040,578000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,12.239882366685551,26.037582019254362
PAD-3,PAD-3,PAD-3-3,RFY-041,517700,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,11.1234939086937,26.037080118453915
PAD-3,PAD-3,PAD-3-3,RFY-042,418000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,8.882810537621852,26.03355255020156
PAD-3,PAD-3,PAD-3-3,RFY-043,260000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,5.525193157372445,26.03355255020156
PAD-3,PAD-3,PAD-3-3,RFY-044,255600,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,5.345638105171879,26.038041752960293
PAD-3,PAD-3,PAD-3-3,RFY-045,227400,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,4.803120717508127,26.037739674219825
PAD-3,PAD-3,PAD-3-3,RFY-046,215000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,4.520533909077719,26.03774946897095
PAD-3,PAD-3,PAD-3-3,RFY-047,211146,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,4.431913925230392,26.036851920901107
PAD-3,PAD-3,PAD-3-3,RFY-048,190000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,4.008339284071844,26.038441581422468
PAD-3,PAD-3,PAD-3-3,RFY-049,135500,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,2.885741151166287,26.034128858152002
PAD-3,PAD-3,PAD-3-3,RFY-050,125000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,2.6370653184683177,26.038441581422468
PAD-3,PAD-3,PAD-3-3,RFY-051,80000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.7103927396858116,26.035534834251354
PAD-3,PAD-3,PAD-3-3,RFY-052,75000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.61087958157175,26.037018985573198
PAD-3,PAD-3,PAD-3-3,RFY-053,57000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,1.3321639424019207,26.028894101843893
PAD-3,PAD-3,PAD-3-3,RFY-054,13020,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.29855132271976287,26.027012050156348
PAD-3,PAD-3,PAD-3-3,RFY-055,8300,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.19282383978585374,26.02875953980859
PAD-2,PAD-2,PAD-2-1,RFY-056,140000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,3.5512059719163815,29.539644873090705
PAD-2,PAD-2,PAD-2-2,RFY-057,335000,30.148333333333337,3.375,50.85833333333333,32.840909090909086,16.45,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,6.815975141459733,28.56085236214448
PAD-3,PAD-3,PAD-3-3,RFY-059,356440,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,7.549357909524521,26.03686206264104
PAD-3,PAD-3,PAD-3-3,RFY-060,26500,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.6066507047173192,26.03506084514215
PAD-3,PAD-3,PAD-3-3,RFY-061,11000,30.5125,8.683333333333332,43.05833333333334,42.958333333333336,11.483333333333334,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.24890010947538105,26.036971898605515
PAD-4,PAD-4,PAD-4,RFY-062,64900,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,1.1479285240034325,31.80671429437164
PAD-4,PAD-4,PAD-4,RFY-063,62000,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,1.0905139199295102,31.804450977525025
PAD-4,PAD-4,PAD-4,RFY-064,61500,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,1.0877905119601095,31.80671429437164
PAD-4,PAD-4,PAD-4,RFY-065,34600,33.34666666666667,6.016666666666667,47.300000000000004,38.575,12.374999999999998,48.68833333333333,-8.6325,40.05583333333333,52.35333333333333,-7.720833333333331,0.5444568639293799,31.798025281809824
PAD-5,PAD-5,PAD-5,RFY-066,2000,28.534999999999997,6.925,46.824999999999996,40.32121212121212,12.85,48.68833333333333,2.5233333333333334,51.211666666666666,52.35333333333333,-2.007499999999993,0.035876365065127376,21.940853536970145
PAD-1,PAD-1B,PAD-1-1,RFY-067,258500,34.223333333333336,7.25,47.891666666666666,38.03333333333334,11.608333333333334,48.68833333333333,2.093333333333341,50.78166666666667,52.35333333333333,-0.07666666666666799,11.865919573295365,21.398558270697276
PAD-1,PAD-1B,PAD-1-1,RFY-068,160000,34.223333333333336,7.25,47.891666666666666,38.03333333333334,11.608333333333334,48.68833333333333,2.093333333333341,50.78166666666667,52.35333333333333,-0.07666666666666799,7.9352089123497915,21.37753469444639
PAD-3,PAD-3,PAD-3-5,RFY-069,110000,38.90749999999999,3.0000000000000004,51.916666666666664,42.266666666666666,2.158333333333333,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,2.1679517407470072,26.359412231911996
PAD-3,PAD-3,PAD-3-5,RFY-070,27000,38.90749999999999,3.0000000000000004,51.916666666666664,42.266666666666666,2.158333333333333,48.68833333333333,-2.0875000000000057,46.60083333333333,52.35333333333333,-2.2416666666666742,0.526966807120897,26.284838252280796
PAD-2,PAD-2,PAD-2-2,RFY-071,71000,30.148333333333337,3.375,50.85833333333333,32.840909090909086,16.45,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,1.242565716807026,28.504294495622215
PAD-2,PAD-2,PAD-2-2,RFY-072,19000,30.148333333333337,3.375,50.85833333333333,32.840909090909086,16.45,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,0.33080893545385354,28.491255508338742
PAD-2,PAD-2,PAD-2-1,RFY-073,179000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,4.8346156562189915,29.520530694564588
PAD-2,PAD-2,PAD-2-1,RFY-074,172800,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,4.644732446875332,29.533739483791123
PAD-2,PAD-2,PAD-2-1,RFY-075,155000,32.12083333333334,7.5666666666666655,53.56666666666666,33.225,11.2,48.68833333333333,-6.068333333333328,42.620000000000005,52.35333333333333,-3.231666666666669,4.166281998065257,29.533739483791123
